game_id,game_day,team,team_id,points,is_neutral,poss,points_home,poss_home,points_away,poss_away,points_before_game,poss_before_game,points_last_3,poss_last_3,points_last_1,poss_last_1
401600131,2023-11-06,Abilene Christian Wildcats,2000,64,False,70.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401583590,2023-11-10,Abilene Christian Wildcats,2000,64,False,66.445,0.0,0.0,64.0,70.7,64.0,70.7,64.0,70.7,64.0,70.7
401598016,2023-11-14,Abilene Christian Wildcats,2000,74,False,75.515,0.0,0.0,0.0,0.0,64.0,68.57,64.0,68.57249999999999,64.0,66.445
401582121,2023-11-17,Abilene Christian Wildcats,2000,77,True,67.91,0.0,0.0,64.0,68.57249999999999,67.33,70.89,67.33333333333333,70.88666666666667,74.0,75.515
401582123,2023-11-19,Abilene Christian Wildcats,2000,59,True,68.095,74.0,75.515,0.0,0.0,69.75,70.14,71.66666666666667,69.95666666666666,77.0,67.91
401582127,2023-11-20,Abilene Christian Wildcats,2000,69,True,73.445,0.0,0.0,68.33333333333333,68.35166666666667,67.6,69.73,70.0,70.50666666666667,59.0,68.095
401574044,2023-11-29,Abilene Christian Wildcats,2000,71,False,74.165,0.0,0.0,68.5,69.625,67.83,70.35,68.33333333333333,69.81666666666666,69.0,73.445
401574049,2023-12-02,Abilene Christian Wildcats,2000,74,False,91.725,66.5,71.805,0.0,0.0,68.29,70.9,66.33333333333333,71.90166666666666,71.0,74.165
401584365,2023-12-06,Abilene Christian Wildcats,2000,76,False,77.58500000000001,69.0,78.445,0.0,0.0,69.0,73.5,71.33333333333333,79.77833333333332,74.0,91.725
401600132,2023-12-10,Abilene Christian Wildcats,2000,120,False,93.12,70.75,78.23,0.0,0.0,69.78,73.95,73.66666666666667,81.15833333333335,76.0,77.58500000000001
401600133,2023-12-17,Abilene Christian Wildcats,2000,88,False,82.68,80.6,81.208,0.0,0.0,74.8,75.87,90.0,87.47666666666667,120.0,93.12
401594528,2023-12-21,Abilene Christian Wildcats,2000,73,False,79.7,0.0,0.0,69.0,70.53299999999999,76.0,76.49,94.66666666666667,84.46166666666669,88.0,82.68
401598957,2023-12-30,Abilene Christian Wildcats,2000,84,False,74.025,0.0,0.0,69.66666666666667,72.06083333333333,75.75,76.76,93.66666666666667,85.16666666666667,73.0,79.7
401574060,2024-01-06,Abilene Christian Wildcats,2000,91,False,87.86500000000001,81.83333333333333,81.45333333333333,0.0,0.0,76.38,76.55,81.66666666666667,78.80166666666666,84.0,74.025
401574064,2024-01-11,Abilene Christian Wildcats,2000,64,False,71.77000000000001,0.0,0.0,71.71428571428571,72.34142857142857,77.43,77.36,82.66666666666667,80.53000000000002,91.0,87.86500000000001
401574068,2024-01-13,Abilene Christian Wildcats,2000,53,False,67.095,0.0,0.0,70.75,72.27,76.53,76.98,79.66666666666667,77.88666666666667,64.0,71.77000000000001
401574075,2024-01-18,Abilene Christian Wildcats,2000,71,False,68.095,0.0,0.0,68.77777777777777,71.695,75.06,76.37,69.33333333333333,75.57666666666667,53.0,67.095
401574080,2024-01-20,Abilene Christian Wildcats,2000,78,False,82.58500000000001,83.14285714285714,82.36928571428572,0.0,0.0,74.82,75.88,62.666666666666664,68.98666666666666,71.0,68.095
401574085,2024-01-25,Abilene Christian Wildcats,2000,82,False,70.77,82.5,82.39625000000001,0.0,0.0,75.0,76.25,67.33333333333333,72.59166666666667,78.0,82.58500000000001
401574089,2024-01-27,Abilene Christian Wildcats,2000,67,False,72.305,82.44444444444444,81.10444444444445,0.0,0.0,75.37,75.96,77.0,73.81666666666666,82.0,70.77
401574095,2024-02-01,Abilene Christian Wildcats,2000,73,False,73.235,80.9,80.2245,0.0,0.0,74.95,75.78,75.66666666666667,75.22000000000001,67.0,72.305
401574101,2024-02-08,Abilene Christian Wildcats,2000,52,False,73.165,0.0,0.0,69.0,71.33500000000001,74.86,75.66,74.0,72.10333333333334,73.0,73.235
401574109,2024-02-10,Abilene Christian Wildcats,2000,45,False,68.955,0.0,0.0,67.45454545454545,71.50136363636364,73.82,75.55,64.0,72.90166666666669,52.0,73.165
401574114,2024-02-15,Abilene Christian Wildcats,2000,87,False,76.63,0.0,0.0,65.58333333333333,71.28916666666667,72.57,75.26,56.666666666666664,71.78500000000001,45.0,68.955
401574119,2024-02-17,Abilene Christian Wildcats,2000,63,False,64.42,0.0,0.0,67.23076923076923,71.7,73.17,75.32,61.333333333333336,72.91666666666667,87.0,76.63
401574122,2024-02-22,Abilene Christian Wildcats,2000,71,False,66.77,80.18181818181819,79.58909090909091,0.0,0.0,72.76,74.88,65.0,70.00166666666667,63.0,64.42
401574128,2024-02-24,Abilene Christian Wildcats,2000,79,False,67.84,79.41666666666667,78.52083333333333,0.0,0.0,72.69,74.57,73.66666666666667,69.27333333333333,71.0,66.77
401574134,2024-02-29,Abilene Christian Wildcats,2000,77,False,68.42,0.0,0.0,66.92857142857143,71.17999999999999,72.93,74.32,71.0,66.34333333333333,79.0,67.84
401574140,2024-03-02,Abilene Christian Wildcats,2000,86,False,77.84,0.0,0.0,67.6,70.99600000000001,73.07,74.11,75.66666666666667,67.67666666666668,77.0,68.42
401574141,2024-03-07,Abilene Christian Wildcats,2000,64,False,64.955,79.38461538461539,77.69923076923077,0.0,0.0,73.52,74.24,80.66666666666667,71.36666666666667,86.0,77.84
401574148,2024-03-09,Abilene Christian Wildcats,2000,67,False,66.49,78.28571428571429,76.78892857142857,0.0,0.0,73.2,73.93,75.66666666666667,70.405,64.0,64.955
401625507,2024-03-13,Abilene Christian Wildcats,2000,57,True,70.305,0.0,0.0,68.75,71.42375,73.0,73.69,72.33333333333333,69.76166666666667,67.0,66.49
401594597,2023-12-18,Adams State Grizzlies,nd-adams-state-grizzlies,83,False,82.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401609946,2023-12-29,Adams State Grizzlies,nd-adams-state-grizzlies,61,False,71.49000000000001,0.0,0.0,83.0,82.005,83.0,82.0,83.0,82.005,83.0,82.005
401594029,2023-11-06,Air Force Falcons,2005,55,False,63.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401576634,2023-11-10,Air Force Falcons,2005,82,False,71.84,0.0,0.0,0.0,0.0,55.0,63.16,55.0,63.165,55.0,63.165
401594441,2023-11-12,Air Force Falcons,2005,57,False,57.7,0.0,0.0,82.0,71.84,68.5,67.5,68.5,67.5025,82.0,71.84
401581812,2023-11-16,Air Force Falcons,2005,76,False,70.305,55.0,63.165,0.0,0.0,64.67,64.24,64.66666666666667,64.235,57.0,57.7
401594151,2023-11-17,Air Force Falcons,2005,80,False,68.955,65.5,66.735,0.0,0.0,67.5,65.75,71.66666666666667,66.61500000000001,76.0,70.305
401587243,2023-11-19,Air Force Falcons,2005,58,False,64.56,70.33333333333333,67.47500000000001,0.0,0.0,70.0,66.39,71.0,65.65333333333334,80.0,68.955
401575393,2023-11-22,Air Force Falcons,2005,64,False,64.28,67.25,66.74625,0.0,0.0,68.0,66.09,71.33333333333333,67.94,58.0,64.56
401594442,2023-11-26,Air Force Falcons,2005,58,False,69.35,0.0,0.0,69.5,64.77000000000001,67.43,65.83,67.33333333333333,65.93166666666666,64.0,64.28
401583843,2023-12-03,Air Force Falcons,2005,80,False,70.955,0.0,0.0,65.66666666666667,66.29666666666667,66.25,66.27,60.0,66.06333333333333,58.0,69.35
401593975,2023-12-09,Air Force Falcons,2005,68,False,69.63,66.6,66.253,0.0,0.0,67.78,66.79,67.33333333333333,68.195,80.0,70.955
401577967,2023-12-16,Air Force Falcons,2005,73,True,74.77000000000001,0.0,0.0,69.25,67.46125,67.8,67.07,68.66666666666667,69.97833333333334,68.0,69.63
401594018,2023-12-21,Air Force Falcons,2005,79,False,67.49000000000001,66.83333333333333,66.81583333333333,0.0,0.0,68.27,67.77,73.66666666666667,71.78500000000001,73.0,74.77000000000001
401594443,2024-01-02,Air Force Falcons,2005,60,False,65.84,68.57142857142857,66.91214285714285,0.0,0.0,69.17,67.75,73.33333333333333,70.63000000000001,79.0,67.49000000000001
401594444,2024-01-09,Air Force Falcons,2005,54,False,58.745,0.0,0.0,70.0,68.923,68.46,67.6,70.66666666666667,69.36666666666667,60.0,65.84
401594445,2024-01-13,Air Force Falcons,2005,67,False,58.28,67.5,66.778125,0.0,0.0,67.43,66.97,64.33333333333333,64.02499999999999,54.0,58.745
401594446,2024-01-16,Air Force Falcons,2005,69,False,70.095,0.0,0.0,67.33333333333333,67.22666666666667,67.4,66.39,60.333333333333336,60.955000000000005,67.0,58.28
401594447,2024-01-20,Air Force Falcons,2005,66,False,72.49,67.44444444444444,65.8338888888889,0.0,0.0,67.5,66.62,63.333333333333336,62.373333333333335,69.0,70.095
401594448,2024-01-23,Air Force Falcons,2005,90,False,66.095,0.0,0.0,67.57142857142857,67.63642857142858,67.41,66.97,67.33333333333333,66.955,66.0,72.49
401594449,2024-01-27,Air Force Falcons,2005,70,False,63.28,0.0,0.0,70.375,67.44375,68.67,66.92,75.0,69.56,90.0,66.095
401594450,2024-01-30,Air Force Falcons,2005,72,False,61.63,67.3,66.4995,0.0,0.0,68.74,66.73,75.33333333333333,67.28833333333334,70.0,63.28
401594451,2024-02-03,Air Force Falcons,2005,56,False,59.885,0.0,0.0,70.33333333333333,66.98111111111112,68.9,66.47,77.33333333333333,63.66833333333333,72.0,61.63
401594452,2024-02-06,Air Force Falcons,2005,64,False,60.77,67.72727272727273,66.05681818181819,0.0,0.0,68.29,66.16,66.0,61.598333333333336,56.0,59.885
401594453,2024-02-10,Air Force Falcons,2005,66,False,63.56,67.41666666666667,65.61625,0.0,0.0,68.09,65.91,64.0,60.76166666666666,64.0,60.77
401594454,2024-02-13,Air Force Falcons,2005,66,False,60.91,0.0,0.0,68.9,66.2715,68.0,65.81,62.0,61.405,66.0,63.56
401594455,2024-02-21,Air Force Falcons,2005,43,False,58.235,67.3076923076923,65.45807692307693,0.0,0.0,67.92,65.61,65.33333333333333,61.74666666666667,66.0,60.91
401594456,2024-02-24,Air Force Falcons,2005,78,False,65.745,0.0,0.0,68.63636363636364,65.7840909090909,66.92,65.31,58.333333333333336,60.901666666666664,43.0,58.235
401594457,2024-02-27,Air Force Falcons,2005,48,False,63.44499999999999,65.57142857142857,64.94214285714285,0.0,0.0,67.35,65.33,62.333333333333336,61.629999999999995,78.0,65.745
401594458,2024-03-01,Air Force Falcons,2005,60,False,65.675,0.0,0.0,69.41666666666667,65.78083333333333,66.63,65.26,56.333333333333336,62.474999999999994,48.0,63.44499999999999
401594459,2024-03-05,Air Force Falcons,2005,63,False,57.815,0.0,0.0,68.6923076923077,65.77269230769231,66.39,65.27,62.0,64.955,60.0,65.675
401594460,2024-03-09,Air Force Falcons,2005,73,False,60.7,64.4,64.84233333333333,0.0,0.0,66.28,65.02,57.0,62.31166666666667,63.0,57.815
401625524,2024-03-13,Air Force Falcons,2005,56,True,66.955,0.0,0.0,68.28571428571429,65.20428571428572,66.5,64.87,65.33333333333333,61.39666666666667,73.0,60.7
401590205,2023-11-06,Akron Zips,2006,81,False,68.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401574580,2023-11-10,Akron Zips,2006,72,False,68.35,0.0,0.0,0.0,0.0,81.0,68.96,81.0,68.955,81.0,68.955
401601456,2023-11-14,Akron Zips,2006,114,False,78.955,72.0,68.35,0.0,0.0,76.5,68.65,76.5,68.6525,72.0,68.35
401581536,2023-11-19,Akron Zips,2006,77,True,71.375,93.0,73.6525,0.0,0.0,89.0,72.09,89.0,72.08666666666666,114.0,78.955
401581538,2023-11-20,Akron Zips,2006,62,True,66.025,87.66666666666667,72.89333333333333,0.0,0.0,86.0,71.91,87.66666666666667,72.89333333333333,77.0,71.375
401581542,2023-11-21,Akron Zips,2006,59,True,60.49,81.25,71.17625,0.0,0.0,81.2,70.73,84.33333333333333,72.11833333333333,62.0,66.025
401597298,2023-11-28,Akron Zips,2006,70,False,73.21,0.0,0.0,81.0,68.955,77.5,69.02,66.0,65.96333333333334,59.0,60.49
401587208,2023-12-05,Akron Zips,2006,67,False,63.42,76.8,69.039,0.0,0.0,76.43,69.62,63.666666666666664,66.575,70.0,73.21
401594232,2023-12-09,Akron Zips,2006,77,False,65.815,0.0,0.0,75.5,71.0825,75.25,68.85,65.33333333333333,65.70666666666666,67.0,63.42
401601457,2023-12-17,Akron Zips,2006,88,False,63.095,75.16666666666667,68.1025,0.0,0.0,75.44,68.51,71.33333333333333,67.48166666666667,77.0,65.815
401601458,2023-12-21,Akron Zips,2006,94,False,80.84,77.0,67.38714285714285,0.0,0.0,76.7,67.97,77.33333333333333,64.11,88.0,63.095
401575424,2023-12-30,Akron Zips,2006,61,True,60.955,79.125,69.06875,0.0,0.0,78.27,69.14,86.33333333333333,69.91666666666667,94.0,80.84
401588619,2024-01-02,Akron Zips,2006,73,False,67.56,0.0,0.0,76.0,69.32666666666667,76.83,68.46,81.0,68.29666666666667,61.0,60.955
401588622,2024-01-05,Akron Zips,2006,83,False,66.375,77.11111111111111,68.16722222222222,0.0,0.0,76.54,68.39,76.0,69.78500000000001,73.0,67.56
401588630,2024-01-09,Akron Zips,2006,80,False,67.91,0.0,0.0,75.25,68.88499999999999,77.0,68.24,72.33333333333333,64.96333333333332,83.0,66.375
401588634,2024-01-12,Akron Zips,2006,76,False,70.42,77.7,67.988,0.0,0.0,77.2,68.22,78.66666666666667,67.28166666666667,80.0,67.91
401588640,2024-01-16,Akron Zips,2006,77,False,65.49,77.54545454545455,68.2090909090909,0.0,0.0,77.12,68.36,79.66666666666667,68.235,76.0,70.42
401588644,2024-01-19,Akron Zips,2006,77,False,66.515,0.0,0.0,76.2,68.69,77.12,68.19,77.66666666666667,67.94,77.0,65.49
401588649,2024-01-23,Akron Zips,2006,67,False,67.515,77.5,67.9825,0.0,0.0,77.11,68.1,76.66666666666667,67.47500000000001,77.0,66.515
401588659,2024-01-27,Akron Zips,2006,68,False,64.375,0.0,0.0,76.33333333333333,68.3275,76.58,68.07,73.66666666666667,66.50666666666666,67.0,67.515
401588663,2024-01-30,Akron Zips,2006,77,False,68.49000000000001,0.0,0.0,75.14285714285714,67.76285714285714,76.15,67.88,70.66666666666667,66.135,68.0,64.375
401588671,2024-02-02,Akron Zips,2006,77,False,73.235,76.6923076923077,67.94653846153847,0.0,0.0,76.19,67.91,70.66666666666667,66.79333333333334,77.0,68.49000000000001
401588676,2024-02-06,Akron Zips,2006,68,False,64.42,76.71428571428571,68.32428571428571,0.0,0.0,76.23,68.15,74.0,68.7,77.0,73.235
401634066,2024-02-10,Akron Zips,2006,59,False,65.7,0.0,0.0,75.375,67.85375,75.87,67.99,74.0,68.715,68.0,64.42
401588681,2024-02-17,Akron Zips,2006,73,False,68.955,0.0,0.0,73.55555555555556,67.61444444444444,75.17,67.9,68.0,67.78500000000001,59.0,65.7
401588690,2024-02-20,Akron Zips,2006,64,False,67.025,0.0,0.0,73.5,67.7485,75.08,67.94,66.66666666666667,66.35833333333333,73.0,68.955
401588694,2024-02-23,Akron Zips,2006,83,False,68.165,76.13333333333334,68.06400000000001,0.0,0.0,74.65,67.9,65.33333333333333,67.22666666666667,64.0,67.025
401588701,2024-02-27,Akron Zips,2006,67,False,67.025,0.0,0.0,72.63636363636364,67.68272727272728,74.96,67.91,73.33333333333333,68.04833333333335,83.0,68.165
401588709,2024-03-02,Akron Zips,2006,80,False,67.58500000000001,76.5625,68.0703125,0.0,0.0,74.68,67.88,71.33333333333333,67.40500000000002,67.0,67.025
401588712,2024-03-05,Akron Zips,2006,60,False,62.095,76.76470588235294,68.04176470588236,0.0,0.0,74.86,67.87,76.66666666666667,67.59166666666668,80.0,67.58500000000001
401588716,2024-03-08,Akron Zips,2006,84,False,72.725,0.0,0.0,72.16666666666667,67.62791666666666,74.37,67.68,69.0,65.56833333333333,60.0,62.095
401625502,2024-03-14,Akron Zips,2006,75,True,77.42,75.83333333333333,67.71138888888889,0.0,0.0,74.68,67.84,74.66666666666667,67.46833333333335,84.0,72.725
401625505,2024-03-15,Akron Zips,2006,65,True,71.165,75.78947368421052,68.22236842105262,0.0,0.0,74.69,68.14,73.0,70.74666666666666,75.0,77.42
401625506,2024-03-16,Akron Zips,2006,62,True,63.885000000000005,75.25,68.3695,0.0,0.0,74.39,68.23,74.66666666666667,73.77,65.0,71.165
401587110,2023-11-09,Alabama A&M Bulldogs,2010,67,False,75.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401593932,2023-11-18,Alabama A&M Bulldogs,2010,81,False,82.165,0.0,0.0,67.0,75.445,67.0,75.44,67.0,75.445,67.0,75.445
401583796,2023-11-21,Alabama A&M Bulldogs,2010,54,False,74.095,0.0,0.0,74.0,78.805,74.0,78.81,74.0,78.805,81.0,82.165
401604370,2023-11-24,Alabama A&M Bulldogs,2010,71,True,69.515,0.0,0.0,67.33333333333333,77.235,67.33,77.24,67.33333333333333,77.235,54.0,74.095
401594173,2023-11-25,Alabama A&M Bulldogs,2010,59,False,73.58500000000001,0.0,0.0,68.25,75.305,68.25,75.31,68.66666666666667,75.25833333333334,71.0,69.515
401594465,2023-11-29,Alabama A&M Bulldogs,2010,85,False,82.91,0.0,0.0,0.0,0.0,66.4,74.96,61.333333333333336,72.39833333333334,59.0,73.58500000000001
401594553,2023-12-02,Alabama A&M Bulldogs,2010,59,False,72.19,0.0,0.0,66.4,74.961,69.5,76.29,71.66666666666667,75.33666666666667,85.0,82.91
401600099,2023-12-09,Alabama A&M Bulldogs,2010,49,False,68.77,0.0,0.0,65.16666666666667,74.49916666666667,68.0,75.7,67.66666666666667,76.22833333333334,59.0,72.19
401579105,2023-12-11,Alabama A&M Bulldogs,2010,91,False,98.655,0.0,0.0,62.857142857142854,73.68071428571429,65.62,74.83,64.33333333333333,74.62333333333333,49.0,68.77
401597874,2023-12-13,Alabama A&M Bulldogs,2010,82,False,71.77,85.0,82.91,0.0,0.0,68.44,77.48,66.33333333333333,79.87166666666667,91.0,98.655
401594566,2023-12-16,Alabama A&M Bulldogs,2010,72,False,74.235,83.5,77.34,0.0,0.0,69.8,76.91,74.0,79.73166666666667,82.0,71.77
401600100,2023-12-21,Alabama A&M Bulldogs,2010,67,False,78.58500000000001,0.0,0.0,66.375,76.8025,70.0,76.67,81.66666666666667,81.55333333333334,72.0,74.235
401594535,2023-12-30,Alabama A&M Bulldogs,2010,73,False,81.305,0.0,0.0,66.44444444444444,77.00055555555555,69.75,76.83,73.66666666666667,74.86333333333333,67.0,78.58500000000001
401600101,2024-01-06,Alabama A&M Bulldogs,2010,63,False,70.49000000000001,0.0,0.0,67.1,77.43100000000001,70.0,77.17,70.66666666666667,78.04166666666667,73.0,81.305
401600102,2024-01-08,Alabama A&M Bulldogs,2010,78,False,67.375,0.0,0.0,66.72727272727273,76.80000000000001,69.5,76.69,67.66666666666667,76.79333333333334,63.0,70.49000000000001
401600103,2024-01-11,Alabama A&M Bulldogs,2010,71,False,66.235,79.66666666666667,76.30499999999999,0.0,0.0,70.07,76.07,71.33333333333333,73.05666666666667,78.0,67.375
401583822,2024-01-13,Alabama A&M Bulldogs,2010,67,False,69.655,77.5,73.7875,0.0,0.0,70.12,75.46,70.66666666666667,68.03333333333335,71.0,66.235
401627822,2024-01-15,Alabama A&M Bulldogs,2010,55,True,66.235,0.0,0.0,67.66666666666667,76.01458333333333,69.94,75.12,72.0,67.75500000000001,67.0,69.655
401600105,2024-01-27,Alabama A&M Bulldogs,2010,69,False,75.26,0.0,0.0,66.6923076923077,75.2623076923077,69.11,74.62,64.33333333333333,67.375,55.0,66.235
401598028,2024-01-29,Alabama A&M Bulldogs,2010,76,False,83.33,0.0,0.0,66.85714285714286,75.26214285714286,69.11,74.66,63.666666666666664,70.38333333333334,69.0,75.26
401598907,2024-02-03,Alabama A&M Bulldogs,2010,73,False,72.49,75.4,72.961,0.0,0.0,69.45,75.09,66.66666666666667,74.94166666666666,76.0,83.33
401574635,2024-02-05,Alabama A&M Bulldogs,2010,72,False,71.235,75.0,72.8825,0.0,0.0,69.62,74.97,72.66666666666667,77.02666666666666,73.0,72.49
401600106,2024-02-10,Alabama A&M Bulldogs,2010,62,False,76.84,0.0,0.0,67.46666666666667,75.8,69.73,74.8,73.66666666666667,75.685,72.0,71.235
401600107,2024-02-12,Alabama A&M Bulldogs,2010,60,False,71.05,0.0,0.0,67.125,75.86500000000001,69.39,74.89,69.0,73.52166666666666,62.0,76.84
401600108,2024-02-17,Alabama A&M Bulldogs,2010,80,False,68.77000000000001,74.57142857142857,72.64714285714285,0.0,0.0,69.0,74.73,64.66666666666667,73.04166666666667,60.0,71.05
401600109,2024-02-19,Alabama A&M Bulldogs,2010,75,False,77.165,75.25,72.1625,0.0,0.0,69.44,74.49,67.33333333333333,72.22,80.0,68.77000000000001
401574640,2024-02-24,Alabama A&M Bulldogs,2010,61,False,67.305,0.0,0.0,66.70588235294117,75.58176470588236,69.65,74.59,71.66666666666667,72.32833333333333,75.0,77.165
401598912,2024-02-26,Alabama A&M Bulldogs,2010,58,False,75.56,0.0,0.0,66.38888888888889,75.12194444444444,69.33,74.32,72.0,71.08,61.0,67.305
401600110,2024-03-02,Alabama A&M Bulldogs,2010,58,False,64.84,75.22222222222223,72.71833333333333,0.0,0.0,68.93,74.37,64.66666666666667,73.34333333333335,58.0,75.56
401600111,2024-03-07,Alabama A&M Bulldogs,2010,73,False,73.305,73.5,71.93050000000001,0.0,0.0,68.55,74.04,59.0,69.235,58.0,64.84
401600112,2024-03-09,Alabama A&M Bulldogs,2010,66,False,64.98,73.45454545454545,72.05545454545455,0.0,0.0,68.7,74.01,63.0,71.235,73.0,73.305
401625672,2024-03-13,Alabama A&M Bulldogs,2010,75,True,70.91,0.0,0.0,65.94736842105263,75.14500000000001,68.61,73.72,65.66666666666667,67.70833333333333,66.0,64.98
401625676,2024-03-15,Alabama A&M Bulldogs,2010,65,True,73.98,0.0,0.0,66.4,74.93325,68.81,73.63,71.33333333333333,69.73166666666667,75.0,70.91
401591429,2023-11-06,Alabama Crimson Tide,333,105,False,76.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401591430,2023-11-10,Alabama Crimson Tide,333,102,False,75.91,105.0,76.33,0.0,0.0,105.0,76.33,105.0,76.33,105.0,76.33
401591431,2023-11-14,Alabama Crimson Tide,333,102,False,71.235,103.5,76.12,0.0,0.0,103.5,76.12,103.5,76.12,102.0,75.91
401591432,2023-11-17,Alabama Crimson Tide,333,98,False,75.515,103.0,74.49166666666666,0.0,0.0,103.0,74.49,103.0,74.49166666666666,102.0,71.235
401577636,2023-11-24,Alabama Crimson Tide,333,81,True,73.05,0.0,0.0,0.0,0.0,101.75,74.75,100.66666666666667,74.21999999999998,98.0,75.515
401582161,2023-11-25,Alabama Crimson Tide,333,99,True,79.025,0.0,0.0,81.0,73.05,97.6,74.41,93.66666666666667,73.26666666666667,81.0,73.05
401574551,2023-11-28,Alabama Crimson Tide,333,77,False,71.025,101.75,74.7475,0.0,0.0,97.83,75.18,92.66666666666667,75.86333333333333,99.0,79.025
401591433,2023-12-04,Alabama Crimson Tide,333,89,False,78.84,96.8,74.003,0.0,0.0,94.86,74.58,85.66666666666667,74.36666666666666,77.0,71.025
401577643,2023-12-09,Alabama Crimson Tide,333,86,True,72.98,0.0,0.0,90.0,76.0375,94.12,75.12,88.33333333333333,76.29666666666667,89.0,78.84
401577597,2023-12-16,Alabama Crimson Tide,333,82,False,68.955,0.0,0.0,88.66666666666667,75.01833333333333,93.22,74.88,84.0,74.28166666666668,86.0,72.98
401591434,2023-12-20,Alabama Crimson Tide,333,74,True,81.91,0.0,0.0,87.0,73.5025,92.1,74.29,85.66666666666667,73.59166666666667,82.0,68.955
401591435,2023-12-23,Alabama Crimson Tide,333,111,False,80.095,95.5,74.80916666666667,0.0,0.0,90.45,74.98,80.66666666666667,74.615,74.0,81.91
401584378,2023-12-30,Alabama Crimson Tide,333,101,True,66.21,97.71428571428571,75.56428571428572,0.0,0.0,92.17,75.41,89.0,76.98666666666666,111.0,80.095
401597112,2024-01-06,Alabama Crimson Tide,333,78,False,71.235,0.0,0.0,84.4,75.184,92.85,74.7,95.33333333333333,76.07166666666666,101.0,66.21
401597119,2024-01-09,Alabama Crimson Tide,333,74,False,64.815,98.125,74.395,0.0,0.0,91.79,74.45,96.66666666666667,72.51333333333334,78.0,71.235
401597127,2024-01-13,Alabama Crimson Tide,333,82,False,74.445,0.0,0.0,83.33333333333333,74.52583333333332,90.6,73.81,84.33333333333333,67.42,74.0,64.815
401597130,2024-01-16,Alabama Crimson Tide,333,93,False,70.235,95.44444444444444,73.33055555555556,0.0,0.0,90.06,73.85,78.0,70.165,82.0,74.445
401597143,2024-01-20,Alabama Crimson Tide,333,71,False,75.375,0.0,0.0,83.14285714285714,74.51428571428572,90.24,73.64,83.0,69.83166666666666,93.0,70.235
401597146,2024-01-24,Alabama Crimson Tide,333,79,False,76.165,95.2,73.021,0.0,0.0,89.17,73.73,82.0,73.35166666666667,71.0,75.375
401597150,2024-01-27,Alabama Crimson Tide,333,109,False,78.98,93.72727272727273,73.30681818181819,0.0,0.0,88.63,73.86,81.0,73.925,79.0,76.165
401597159,2024-01-31,Alabama Crimson Tide,333,85,False,72.63,0.0,0.0,81.625,74.621875,89.65,74.12,86.33333333333333,76.84000000000002,109.0,78.98
401597166,2024-02-03,Alabama Crimson Tide,333,99,False,79.35,95.0,73.77958333333333,0.0,0.0,89.43,74.05,91.0,75.92500000000001,85.0,72.63
401597172,2024-02-07,Alabama Crimson Tide,333,81,False,80.75,0.0,0.0,82.0,74.40055555555556,89.86,74.29,97.66666666666667,76.98666666666666,99.0,79.35
401597178,2024-02-10,Alabama Crimson Tide,333,109,False,79.91,0.0,0.0,81.9,75.0355,89.48,74.57,88.33333333333333,77.57666666666665,81.0,80.75
401597189,2024-02-17,Alabama Crimson Tide,333,100,False,74.305,95.3076923076923,74.20807692307693,0.0,0.0,90.29,74.79,96.33333333333333,80.00333333333333,109.0,79.91
401597197,2024-02-21,Alabama Crimson Tide,333,98,False,82.63,95.64285714285714,74.215,0.0,0.0,90.68,74.77,96.66666666666667,78.32166666666667,100.0,74.305
401597202,2024-02-24,Alabama Crimson Tide,333,95,False,81.91,0.0,0.0,84.36363636363636,75.47863636363637,90.96,75.07,102.33333333333333,78.94833333333334,98.0,82.63
401597212,2024-02-28,Alabama Crimson Tide,333,103,False,77.58500000000001,0.0,0.0,85.25,76.01458333333333,91.11,75.33,97.66666666666667,79.615,95.0,81.91
401597215,2024-03-02,Alabama Crimson Tide,333,74,False,74.375,95.8,74.77600000000001,0.0,0.0,91.54,75.41,98.66666666666667,80.70833333333333,103.0,77.58500000000001
401597222,2024-03-05,Alabama Crimson Tide,333,87,False,83.61,0.0,0.0,86.61538461538461,76.13538461538461,90.93,75.37,90.66666666666667,77.95666666666666,74.0,74.375
401597228,2024-03-09,Alabama Crimson Tide,333,92,False,88.445,94.4375,74.7509375,0.0,0.0,90.8,75.65,88.0,78.52333333333334,87.0,83.61
401625456,2024-03-15,Alabama Crimson Tide,333,88,True,82.305,94.29411764705883,75.5564705882353,0.0,0.0,90.84,76.06,84.33333333333333,82.14333333333333,92.0,88.445
401594542,2023-11-06,Alabama State Hornets,2011,59,False,71.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401600113,2023-11-10,Alabama State Hornets,2011,67,False,77.725,0.0,0.0,59.0,71.235,59.0,71.24,59.0,71.235,59.0,71.235
401600114,2023-11-14,Alabama State Hornets,2011,115,False,82.445,0.0,0.0,0.0,0.0,63.0,74.48,63.0,74.47999999999999,67.0,77.725
